Order_date,day_1,Month_name,Day,Amount,Amount 2
4/28/2022,28,April,Thursday,582,
4/28/2022,28,April,Thursday,486,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,563,
4/28/2022,28,April,Thursday,511,
4/28/2022,28,April,Thursday,511,
4/28/2022,28,April,Thursday,499,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,696,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,329,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,916,
4/28/2022,28,April,Thursday,273,
4/28/2022,28,April,Thursday,273,
4/28/2022,28,April,Thursday,599,
4/28/2022,28,April,Thursday,1238,
4/28/2022,28,April,Thursday,995,
4/28/2022,28,April,Thursday,458,
4/28/2022,28,April,Thursday,657,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,471,
4/28/2022,28,April,Thursday,626,
4/28/2022,28,April,Thursday,666,
4/28/2022,28,April,Thursday,635,
4/28/2022,28,April,Thursday,807,
4/28/2022,28,April,Thursday,791,
4/28/2022,28,April,Thursday,749,
4/28/2022,28,April,Thursday,692,
4/28/2022,28,April,Thursday,1033,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,352,
4/28/2022,28,April,Thursday,357,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,568,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,387,
4/28/2022,28,April,Thursday,653,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1126,
4/28/2022,28,April,Thursday,1186,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,363,
4/28/2022,28,April,Thursday,533,
4/28/2022,28,April,Thursday,363,
4/28/2022,28,April,Thursday,950,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1115,
4/28/2022,28,April,Thursday,291,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,458,
4/28/2022,28,April,Thursday,922,
4/28/2022,28,April,Thursday,597,
4/28/2022,28,April,Thursday,899,
4/28/2022,28,April,Thursday,517,
4/28/2022,28,April,Thursday,737,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,801,
4/28/2022,28,April,Thursday,486,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1163,
4/28/2022,28,April,Thursday,518,
4/28/2022,28,April,Thursday,518,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,725,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,345,
4/28/2022,28,April,Thursday,909,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,1065,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1213,
4/28/2022,28,April,Thursday,631,
4/28/2022,28,April,Thursday,471,
4/28/2022,28,April,Thursday,824,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,807,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,432,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,429,
4/28/2022,28,April,Thursday,499,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,329,
4/28/2022,28,April,Thursday,599,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1593,
4/28/2022,28,April,Thursday,935,
4/28/2022,28,April,Thursday,626,
4/28/2022,28,April,Thursday,717,
4/28/2022,28,April,Thursday,1299,
4/28/2022,28,April,Thursday,1149,
4/28/2022,28,April,Thursday,825,
4/28/2022,28,April,Thursday,881,
4/28/2022,28,April,Thursday,442,
4/28/2022,28,April,Thursday,968,
4/28/2022,28,April,Thursday,968,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,449,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,518,
4/28/2022,28,April,Thursday,352,
4/28/2022,28,April,Thursday,349,
4/28/2022,28,April,Thursday,631,
4/28/2022,28,April,Thursday,1695,
4/28/2022,28,April,Thursday,696,
4/28/2022,28,April,Thursday,1133,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,950,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,259,
4/28/2022,28,April,Thursday,471,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,484,
4/28/2022,28,April,Thursday,311,
4/28/2022,28,April,Thursday,1338,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1432,
4/28/2022,28,April,Thursday,533,
4/28/2022,28,April,Thursday,1115,
4/28/2022,28,April,Thursday,429,
4/28/2022,28,April,Thursday,625,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,363,
4/28/2022,28,April,Thursday,1204,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,495,
4/28/2022,28,April,Thursday,495,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,537,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,888,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1099,
4/28/2022,28,April,Thursday,835,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,545,
4/28/2022,28,April,Thursday,635,
4/28/2022,28,April,Thursday,1299,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,662,
4/28/2022,28,April,Thursday,1338,
4/28/2022,28,April,Thursday,1099,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,319,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,1556,
4/28/2022,28,April,Thursday,1149,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,591,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,329,
4/28/2022,28,April,Thursday,518,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,511,
4/28/2022,28,April,Thursday,888,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,544,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,534,
4/28/2022,28,April,Thursday,357,
4/28/2022,28,April,Thursday,363,
4/28/2022,28,April,Thursday,666,
4/28/2022,28,April,Thursday,885,
4/28/2022,28,April,Thursday,517,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,360,
4/28/2022,28,April,Thursday,631,
4/28/2022,28,April,Thursday,363,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,696,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,692,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,518,
4/28/2022,28,April,Thursday,625,
4/28/2022,28,April,Thursday,759,
4/28/2022,28,April,Thursday,586,
4/28/2022,28,April,Thursday,499,
4/28/2022,28,April,Thursday,471,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,435,
4/28/2022,28,April,Thursday,1133,
4/28/2022,28,April,Thursday,807,
4/28/2022,28,April,Thursday,574,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,654,
4/28/2022,28,April,Thursday,329,
4/28/2022,28,April,Thursday,493,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,419,
4/28/2022,28,April,Thursday,1299,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,359,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,751,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,295,
4/28/2022,28,April,Thursday,388,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,518,
4/28/2022,28,April,Thursday,295,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,432,
4/28/2022,28,April,Thursday,626,
4/28/2022,28,April,Thursday,442,
4/28/2022,28,April,Thursday,329,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,635,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,342,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,280,
4/28/2022,28,April,Thursday,295,
4/28/2022,28,April,Thursday,295,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,249,
4/28/2022,28,April,Thursday,363,
4/28/2022,28,April,Thursday,563,
4/28/2022,28,April,Thursday,280,
4/28/2022,28,April,Thursday,517,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,499,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,484,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,319,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,342,
4/28/2022,28,April,Thursday,549,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,824,
4/28/2022,28,April,Thursday,1115,
4/28/2022,28,April,Thursday,469,
4/28/2022,28,April,Thursday,659,
4/28/2022,28,April,Thursday,534,
4/28/2022,28,April,Thursday,442,
4/28/2022,28,April,Thursday,349,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,563,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,654,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,825,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,496,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,435,
4/28/2022,28,April,Thursday,1199,
4/28/2022,28,April,Thursday,471,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,534,
4/28/2022,28,April,Thursday,635,
4/28/2022,28,April,Thursday,625,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,429,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,824,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1065,
4/28/2022,28,April,Thursday,1065,
4/28/2022,28,April,Thursday,478,
4/28/2022,28,April,Thursday,259,
4/28/2022,28,April,Thursday,493,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,696,
4/28/2022,28,April,Thursday,807,
4/28/2022,28,April,Thursday,613,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,597,
4/28/2022,28,April,Thursday,432,
4/28/2022,28,April,Thursday,299,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,563,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,512,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,680,
4/28/2022,28,April,Thursday,446,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,599,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,626,
4/28/2022,28,April,Thursday,999,
4/28/2022,28,April,Thursday,599,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,455,
4/28/2022,28,April,Thursday,517,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,435,
4/28/2022,28,April,Thursday,432,
4/28/2022,28,April,Thursday,353,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,517,
4/28/2022,28,April,Thursday,824,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,517,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,1149,
4/28/2022,28,April,Thursday,848,
4/28/2022,28,April,Thursday,540,
4/28/2022,28,April,Thursday,824,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,792,
4/28/2022,28,April,Thursday,563,
4/28/2022,28,April,Thursday,1065,
4/28/2022,28,April,Thursday,375,
4/28/2022,28,April,Thursday,477,
4/28/2022,28,April,Thursday,1299,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,665,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,280,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,771,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,968,
4/28/2022,28,April,Thursday,595,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,648,
4/28/2022,28,April,Thursday,759,
4/28/2022,28,April,Thursday,1115,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,657,
4/28/2022,28,April,Thursday,632,
4/28/2022,28,April,Thursday,620,
4/28/2022,28,April,Thursday,357,
4/28/2022,28,April,Thursday,429,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,888,
4/28/2022,28,April,Thursday,284,
4/28/2022,28,April,Thursday,597,
4/28/2022,28,April,Thursday,597,
4/28/2022,28,April,Thursday,517,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1200,
4/28/2022,28,April,Thursday,1163,
4/28/2022,28,April,Thursday,654,
4/28/2022,28,April,Thursday,888,
4/28/2022,28,April,Thursday,1238,
4/28/2022,28,April,Thursday,852,
4/28/2022,28,April,Thursday,1432,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,455,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,665,
4/28/2022,28,April,Thursday,511,
4/28/2022,28,April,Thursday,568,
4/28/2022,28,April,Thursday,888,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,568,
4/28/2022,28,April,Thursday,635,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,666,
4/28/2022,28,April,Thursday,531,
4/28/2022,28,April,Thursday,696,
4/28/2022,28,April,Thursday,888,
4/28/2022,28,April,Thursday,563,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,353,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,636,
4/28/2022,28,April,Thursday,660,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,690,
4/28/2022,28,April,Thursday,387,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,362,
4/28/2022,28,April,Thursday,654,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,759,
4/28/2022,28,April,Thursday,1115,
4/28/2022,28,April,Thursday,751,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,635,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,1338,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,989,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,721,
4/28/2022,28,April,Thursday,685,
4/28/2022,28,April,Thursday,684,
4/28/2022,28,April,Thursday,597,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,657,
4/28/2022,28,April,Thursday,432,
4/28/2022,28,April,Thursday,464,
4/28/2022,28,April,Thursday,613,
4/28/2022,28,April,Thursday,1173,
4/28/2022,28,April,Thursday,432,
4/28/2022,28,April,Thursday,631,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,1149,
4/28/2022,28,April,Thursday,721,
4/28/2022,28,April,Thursday,967,
4/28/2022,28,April,Thursday,280,
4/28/2022,28,April,Thursday,486,
4/28/2022,28,April,Thursday,859,
4/28/2022,28,April,Thursday,824,
4/28/2022,28,April,Thursday,511,
4/28/2022,28,April,Thursday,533,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,499,
4/28/2022,28,April,Thursday,295,
4/28/2022,28,April,Thursday,685,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,474,
4/28/2022,28,April,Thursday,1338,
4/28/2022,28,April,Thursday,1695,
4/28/2022,28,April,Thursday,999,
4/28/2022,28,April,Thursday,631,
4/28/2022,28,April,Thursday,453,
4/28/2022,28,April,Thursday,521,
4/28/2022,28,April,Thursday,474,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,517,
4/28/2022,28,April,Thursday,458,
4/28/2022,28,April,Thursday,874,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,736,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,521,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,626,
4/28/2022,28,April,Thursday,486,
4/28/2022,28,April,Thursday,486,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,471,
4/28/2022,28,April,Thursday,512,
4/28/2022,28,April,Thursday,259,
4/28/2022,28,April,Thursday,653,
4/28/2022,28,April,Thursday,1238,
4/28/2022,28,April,Thursday,1338,
4/28/2022,28,April,Thursday,999,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,692,
4/28/2022,28,April,Thursday,715,
4/28/2022,28,April,Thursday,690,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,574,
4/28/2022,28,April,Thursday,329,
4/28/2022,28,April,Thursday,1388,
4/28/2022,28,April,Thursday,859,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,625,
4/28/2022,28,April,Thursday,625,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,545,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,549,
4/28/2022,28,April,Thursday,499,
4/28/2022,28,April,Thursday,526,
4/28/2022,28,April,Thursday,376,
4/28/2022,28,April,Thursday,442,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,475,
4/28/2022,28,April,Thursday,696,
4/28/2022,28,April,Thursday,599,
4/28/2022,28,April,Thursday,463,
4/28/2022,28,April,Thursday,518,
4/28/2022,28,April,Thursday,563,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,659,
4/28/2022,28,April,Thursday,1463,
4/28/2022,28,April,Thursday,319,
4/28/2022,28,April,Thursday,922,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,625,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,653,
4/28/2022,28,April,Thursday,654,
4/28/2022,28,April,Thursday,625,
4/28/2022,28,April,Thursday,432,
4/28/2022,28,April,Thursday,383,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,560,
4/28/2022,28,April,Thursday,859,
4/28/2022,28,April,Thursday,518,
4/28/2022,28,April,Thursday,459,
4/28/2022,28,April,Thursday,1039,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,744,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,458,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,725,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,487,
4/28/2022,28,April,Thursday,363,
4/28/2022,28,April,Thursday,1260,
4/28/2022,28,April,Thursday,820,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,512,
4/28/2022,28,April,Thursday,435,
4/28/2022,28,April,Thursday,511,
4/28/2022,28,April,Thursday,807,
4/28/2022,28,April,Thursday,1112,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,432,
4/28/2022,28,April,Thursday,597,
4/28/2022,28,April,Thursday,1237,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,648,
4/28/2022,28,April,Thursday,574,
4/28/2022,28,April,Thursday,751,
4/28/2022,28,April,Thursday,763,
4/28/2022,28,April,Thursday,635,
4/28/2022,28,April,Thursday,599,
4/28/2022,28,April,Thursday,888,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,788,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,599,
4/28/2022,28,April,Thursday,319,
4/28/2022,28,April,Thursday,399,
4/28/2022,28,April,Thursday,357,
4/28/2022,28,April,Thursday,574,
4/28/2022,28,April,Thursday,597,
4/28/2022,28,April,Thursday,0,
4/28/2022,28,April,Thursday,463,
4/28/2022,28,April,Thursday,625,
4/28/2022,28,April,Thursday,1149,
4/28/2022,28,April,Thursday,563,
4/28/2022,28,April,Thursday,721,
4/28/2022,28,April,Thursday,375,
4/28/2022,28,April,Thursday,1256,
4/28/2022,28,April,Thursday,329,
4/28/2022,28,April,Thursday,1092,
4/28/2022,28,April,Thursday,968,
4/28/2022,28,April,Thursday,1149,
4/28/2022,28,April,Thursday,969,
4/28/2022,28,April,Thursday,549,
4/28/2022,28,April,Thursday,318,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,654,
4/29/2022,29,April,Friday,725,
4/29/2022,29,April,Friday,626,
4/29/2022,29,April,Friday,363,
4/29/2022,29,April,Friday,429,
4/29/2022,29,April,Friday,744,
4/29/2022,29,April,Friday,399,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,1254,
4/29/2022,29,April,Friday,517,
4/29/2022,29,April,Friday,1033,
4/29/2022,29,April,Friday,1186,
4/29/2022,29,April,Friday,432,
4/29/2022,29,April,Friday,801,
4/29/2022,29,April,Friday,824,
4/29/2022,29,April,Friday,1126,
4/29/2022,29,April,Friday,1186,
4/29/2022,29,April,Friday,368,
4/29/2022,29,April,Friday,563,
4/29/2022,29,April,Friday,413,
4/29/2022,29,April,Friday,654,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,545,
4/29/2022,29,April,Friday,442,
4/29/2022,29,April,Friday,534,
4/29/2022,29,April,Friday,725,
4/29/2022,29,April,Friday,517,
4/29/2022,29,April,Friday,566,
4/29/2022,29,April,Friday,721,
4/29/2022,29,April,Friday,859,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,788,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,818,
4/29/2022,29,April,Friday,413,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,824,
4/29/2022,29,April,Friday,788,
4/29/2022,29,April,Friday,399,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,399,
4/29/2022,29,April,Friday,568,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,540,
4/29/2022,29,April,Friday,563,
4/29/2022,29,April,Friday,376,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,721,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,259,
4/29/2022,29,April,Friday,511,
4/29/2022,29,April,Friday,1033,
4/29/2022,29,April,Friday,654,
4/29/2022,29,April,Friday,654,
4/29/2022,29,April,Friday,376,
4/29/2022,29,April,Friday,744,
4/29/2022,29,April,Friday,1115,
4/29/2022,29,April,Friday,368,
4/29/2022,29,April,Friday,680,
4/29/2022,29,April,Friday,737,
4/29/2022,29,April,Friday,626,
4/29/2022,29,April,Friday,654,
4/29/2022,29,April,Friday,654,
4/29/2022,29,April,Friday,1463,
4/29/2022,29,April,Friday,788,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,540,
4/29/2022,29,April,Friday,487,
4/29/2022,29,April,Friday,329,
4/29/2022,29,April,Friday,399,
4/29/2022,29,April,Friday,1065,
4/29/2022,29,April,Friday,744,
4/29/2022,29,April,Friday,1149,
4/29/2022,29,April,Friday,413,
4/29/2022,29,April,Friday,360,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,825,
4/29/2022,29,April,Friday,463,
4/29/2022,29,April,Friday,791,
4/29/2022,29,April,Friday,888,
4/29/2022,29,April,Friday,899,
4/29/2022,29,April,Friday,859,
4/29/2022,29,April,Friday,295,
4/29/2022,29,April,Friday,654,
4/29/2022,29,April,Friday,771,
4/29/2022,29,April,Friday,406,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,435,
4/29/2022,29,April,Friday,499,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,744,
4/29/2022,29,April,Friday,801,
4/29/2022,29,April,Friday,545,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,1338,
4/29/2022,29,April,Friday,352,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,816,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,329,
4/29/2022,29,April,Friday,788,
4/29/2022,29,April,Friday,348,
4/29/2022,29,April,Friday,1556,
4/29/2022,29,April,Friday,824,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,737,
4/29/2022,29,April,Friday,744,
4/29/2022,29,April,Friday,1186,
4/29/2022,29,April,Friday,399,
4/29/2022,29,April,Friday,759,
4/29/2022,29,April,Friday,0,
4/29/2022,29,April,Friday,969,
